[0, 0.0004343282930826305]
[1, 0.0004343282930826305]
[2, 0.0004343282930826305]
[3, 0.0004343282930826305]
[4, 0.0004343282930826305]
[5, 0.0004343282930826305]
[6, 0.0004343282930826305]
[7, 0.0004343282930826305]
[8, 0.0004343282930826305]
[9, 0.0004343282930826305]
[10, 0.0004343282930826305]
[11, 0.0004343282930826305]
[12, 0.0004343282930826305]
[13, 0.0004343282930826305]
[14, 0.0004343282930826305]
[15, 0.0004343282930826305]
[16, 0.0004343282930826305]
[17, 0.0004343282930826305]
[18, 0.0004343282930826305]
[19, 0.0004343282930826305]
[20, 0.0004343282930826305]
[21, 0.0004343282930826305]
[22, 0.0004343282930826305]
[23, 0.0004343282930826305]
[24, 0.0004343282930826305]
[25, 0.0004343282930826305]
[26, 0.0004343282930826305]
[27, 0.0004343282930826305]
[28, 0.0004343282930826305]
[29, 0.0004343282930826305]
[30, 0.0004343282930826305]
[31, 0.0004343282930826305]
[32, 0.0004343282930826305]
[33, 0.0004343282930826305]
[34, 0.0004343282930826305]
[35, 0.0004343282930826305]
[36, 0.0004343282930826305]
[37, 0.0004343282930826305]
[38, 0.0004343282930826305]
[39, 0.0004343282930826305]
[40, 0.0004343282930826305]
[41, 0.0004343282930826305]
[42, 0.0004343282930826305]
[43, 0.0004343282930826305]
[44, 0.0004343282930826305]
[45, 0.0004343282930826305]
[46, 0.0004343282930826305]
[47, 0.0004343282930826305]
[48, 0.0004343282930826305]
[49, 0.0004343282930826305]
[50, 0.0004343282930826305]
[51, 0.0004343282930826305]
[52, 0.0004343282930826305]
[53, 0.0004343282930826305]
[54, 0.0004343282930826305]
[55, 0.0004343282930826305]
[56, 0.0004343282930826305]
[57, 0.0004343282930826305]
[58, 0.0004343282930826305]
[59, 0.0004343282930826305]
[60, 0.0004343282930826305]
[61, 0.0004343282930826305]
[62, 0.0004343282930826305]
[63, 0.0004343282930826305]
[64, 0.0004343282930826305]
[65, 0.0004343282930826305]
[66, 0.0004343282930826305]
[67, 0.0004343282930826305]
[68, 0.0001900304615529217]
[69, 4.9776572898545124e-05]
[70, 1.5013495587980801e-10]
[71, 4.5244638135472784e-05]
[72, 0.0004343282930826305]
[73, 0.0004343282930826305]
[74, 0.0004343282930826305]
[75, 0.0004343282930826305]
[76, 0.0004343282930826305]
[77, 0.0004343282930826305]
[78, 0.0004343282930826305]
