[0, 0.00024049798802713507]
[1, 0.00024049798802713507]
[2, 0.00024049798802713507]
[3, 0.00024049798802713507]
[4, 0.00024049798802713507]
[5, 0.00024049798802713507]
[6, 0.00024049798802713507]
[7, 0.00024049798802713507]
[8, 0.00024049798802713507]
[9, 0.00024049798802713507]
[10, 0.00024049798802713507]
[11, 0.00024049798802713507]
[12, 0.00024049798802713507]
[13, 0.00024049798802713507]
[14, 0.00024049798802713507]
[15, 0.00024049798802713507]
[16, 0.00024049798802713507]
[17, 0.00024049798802713507]
[18, 0.00024049798802713507]
[19, 0.00024049798802713507]
[20, 0.00024049798802713507]
[21, 0.00024049798802713507]
[22, 0.00024049798802713507]
[23, 0.00024049798802713507]
[24, 0.00024049798802713507]
[25, 0.00024049798802713507]
[26, 0.00024049798802713507]
[27, 0.00024049798802713507]
[28, 0.00024049798802713507]
[29, 0.00024049798802713507]
[30, 0.00024049798802713507]
[31, 0.00024049798802713507]
[32, 0.00024049798802713507]
[33, 0.00024049798802713507]
[34, 0.00024049798802713507]
[35, 0.00024049798802713507]
[36, 0.00024049798802713507]
[37, 0.00024049798802713507]
[38, 0.00024049798802713507]
[39, 0.00024049798802713507]
[40, 0.00024049798802713507]
[41, 0.00024049798802713507]
[42, 0.00024049798802713507]
[43, 0.00024049798802713507]
[44, 0.00024049798802713507]
[45, 0.00024049798802713507]
[46, 0.00024049798802713507]
[47, 0.00024049798802713507]
[48, 0.00024049798802713507]
[49, 0.00024049798802713507]
[50, 0.00024049798802713507]
[51, 0.00024049798802713507]
[52, 0.00024049798802713507]
[53, 0.00024049798802713507]
[54, 0.00024049798802713507]
[55, 0.00024049798802713507]
[56, 0.00024049798802713507]
[57, 0.00024049798802713507]
[58, 0.00024049798802713507]
[59, 0.00024049798802713507]
[60, 0.00024049798802713507]
[61, 0.00024049798802713507]
[62, 0.00024049798802713507]
[63, 0.00024049798802713507]
[64, 0.00024049798802713507]
[65, 0.00024049798802713507]
[66, 0.00024049798802713507]
[67, 0.00024049798802713507]
[68, 0.00024049798802713507]
[69, 0.00024049798802713507]
[70, 0.00024049798802713507]
[71, 0.00024049798802713507]
[72, 0.00024049798802713507]
[73, 0.00024049798802713507]
[74, 0.00024049798802713507]
[75, 0.00024049798802713507]
[76, 0.00024049798802713507]
[77, 0.00024049798802713507]
[78, 0.00024049798802713507]
[79, 0.00024049798802713507]
[80, 4.172092199927263e-05]
[81, 4.849242699775087e-12]
[82, 4.3987168409552716e-11]
[83, 0.00010061728018575072]
[84, 0.00024049798802713507]
[85, 0.00024049798802713507]
[86, 0.00024049798802713507]
[87, 0.00024049798802713507]
[88, 0.00024049798802713507]
[89, 0.00024049798802713507]
[90, 0.00024049798802713507]
[91, 0.00024049798802713507]
[92, 6.405187651073388e-05]
[93, 1.4037132018921298e-10]
[94, 8.940506308445332e-11]
[95, 0.00010456552498784695]
[96, 0.00024049798802713507]
[97, 0.00024049798802713507]
[98, 0.00024049798802713507]
[99, 0.00024049798802713507]
[100, 1.7179309060126096e-05]
[101, 4.850172343615301e-12]
[102, 1.2336224465834563e-10]
[103, 5.1537476665056985e-05]
[104, 5.830990632158555e-05]
[105, 2.73300509064951e-06]
[106, 2.733116230154755e-06]
[107, 0.00010840998330158595]
[108, 0.00024049798802713507]
[109, 0.00024049798802713507]
[110, 0.00024049798802713507]
[111, 0.00024049798802713507]
[112, 0.00024049798802713507]
[113, 0.00024049798802713507]
[114, 0.00024049798802713507]
[115, 0.00024049798802713507]
[116, 0.00024049798802713507]
[117, 0.00024049798802713507]
[118, 0.00024049798802713507]
[119, 0.00024049798802713507]
[120, 0.00024049798802713507]
[121, 0.00024049798802713507]
[122, 0.00024049798802713507]
[123, 0.00024049798802713507]
[124, 0.00024049798802713507]
[125, 0.00024049798802713507]
[126, 0.00024049798802713507]
[127, 0.00024049798802713507]
[128, 0.00024049798802713507]
[129, 0.00024049798802713507]
[130, 0.00024049798802713507]
[131, 0.00024049798802713507]
[132, 0.00024049798802713507]
[133, 0.00024049798802713507]
[134, 0.00024049798802713507]
[135, 0.00024049798802713507]
[136, 0.00024049798802713507]
[137, 0.00024049798802713507]
[138, 0.00024049798802713507]
[139, 0.00024049798802713507]
[140, 0.00024049798802713507]
[141, 0.00024049798802713507]
[142, 0.00024049798802713507]
[143, 0.00024049798802713507]
[144, 0.00024049798802713507]
[145, 0.00024049798802713507]
[146, 0.00024049798802713507]
[147, 0.00024049798802713507]
[148, 0.00024049798802713507]
[149, 0.00024049798802713507]
[150, 0.00024049798802713507]
[151, 0.00024049798802713507]
[152, 0.00024049798802713507]
[153, 0.00024049798802713507]
[154, 0.00024049798802713507]
[155, 0.00024049798802713507]
[156, 0.00024049798802713507]
[157, 0.00024049798802713507]
[158, 0.00024049798802713507]
[159, 0.00024049798802713507]
[160, 0.00024049798802713507]
[161, 0.00024049798802713507]
[162, 0.00024049798802713507]
[163, 0.00024049798802713507]
[164, 0.00024049798802713507]
[165, 0.00024049798802713507]
[166, 0.00024049798802713507]
[167, 0.00024049798802713507]
[168, 0.00024049798802713507]
[169, 0.00024049798802713507]
[170, 0.00024049798802713507]
[171, 0.00024049798802713507]
[172, 0.00024049798802713507]
[173, 0.00024049798802713507]
[174, 0.00024049798802713507]
[175, 0.00024049798802713507]
[176, 0.00011534115692997931]
[177, 4.3995492318427686e-11]
[178, 4.400381937823231e-11]
[179, 0.0001030716530699393]
[180, 0.00024049798802713507]
[181, 0.00024049798802713507]
[182, 0.00024049798802713507]
[183, 0.00024049798802713507]
[184, 0.00024049798802713507]
[185, 0.00024049798802713507]
[186, 0.00024049798802713507]
[187, 0.00024049798802713507]
[188, 6.667111520212299e-05]
[189, 2.614277289733447e-06]
[190, 5.0095129209251323e-11]
[191, 9.933756525984043e-05]
[192, 0.00024049798802713507]
[193, 0.00024049798802713507]
[194, 0.00024049798802713507]
[195, 0.00024049798802713507]
[196, 6.626148128909657e-05]
[197, 1.947910035503721e-11]
[198, 1.948281181411894e-11]
[199, 8.098591785573941e-05]
[200, 1.640482353811685e-05]
[201, 2.7330544889298044e-06]
[202, 2.73305451008722e-06]
[203, 0.00011114299064165691]
[204, 0.00024049798802713507]
[205, 0.00024049798802713507]
[206, 0.00024049798802713507]
[207, 0.00024049798802713507]
[208, 6.513621083231991e-05]
[209, 0]
[210, 2.5055631712069896e-06]
[211, 5.261070843701448e-05]
[212, 4.794231942150936e-05]
[213, 2.7965265102106766e-06]
[214, 2.31920639456049e-10]
[215, 0.00013823001133995592]
[216, 0.00024049798802713507]
[217, 0.00024049798802713507]
[218, 0.00024049798802713507]
[219, 0.00024049798802713507]
[220, 0.00024049798802713507]
[221, 0.00024049798802713507]
[222, 0.00024049798802713507]
[223, 0.00024049798802713507]
[224, 0.00024049798802713507]
[225, 0.00024049798802713507]
[226, 0.00024049798802713507]
[227, 0.00024049798802713507]
[228, 0.00024049798802713507]
[229, 0.00024049798802713507]
[230, 0.00024049798802713507]
[231, 0.00024049798802713507]
[232, 0.00024049798802713507]
[233, 0.00024049798802713507]
[234, 0.00024049798802713507]
[235, 0.00024049798802713507]
[236, 0.00024049798802713507]
[237, 0.00024049798802713507]
[238, 0.00024049798802713507]
[239, 0.00024049798802713507]
[240, 0.00024049798802713507]
[241, 0.00024049798802713507]
[242, 0.00024049798802713507]
[243, 0.00024049798802713507]
[244, 0.00024049798802713507]
[245, 0.00024049798802713507]
[246, 0.00024049798802713507]
[247, 0.00024049798802713507]
[248, 0.00024049798802713507]
[249, 0.00024049798802713507]
[250, 0.00024049798802713507]
[251, 0.00024049798802713507]
[252, 0.00024049798802713507]
[253, 0.00024049798802713507]
[254, 0.00024049798802713507]
[255, 0.00024049798802713507]
[256, 0.00024049798802713507]
[257, 0.00024049798802713507]
[258, 0.00024049798802713507]
[259, 0.00024049798802713507]
[260, 0.00024049798802713507]
[261, 0.00024049798802713507]
[262, 0.00024049798802713507]
[263, 0.00024049798802713507]
[264, 0.00024049798802713507]
[265, 0.00024049798802713507]
[266, 0.00024049798802713507]
[267, 0.00024049798802713507]
[268, 0.00024049798802713507]
[269, 0.00024049798802713507]
[270, 0.00024049798802713507]
[271, 0.00024049798802713507]
[272, 5.153775146565913e-05]
[273, 2.4541200994254156e-06]
[274, 1.7840258703885182e-10]
[275, 0.00010797952365041097]
[276, 0.00024049798802713507]
[277, 0.00024049798802713507]
[278, 0.00024049798802713507]
[279, 0.00024049798802713507]
[280, 0.00024049798802713507]
[281, 0.00024049798802713507]
[282, 0.00024049798802713507]
[283, 0.00024049798802713507]
[284, 8.23468405115153e-05]
[285, 5.228352135380497e-06]
[286, 8.942188367674715e-11]
[287, 9.672374472585104e-05]
[288, 0.00024049798802713507]
[289, 0.00024049798802713507]
[290, 0.00024049798802713507]
[291, 0.00024049798802713507]
[292, 5.153675235260956e-05]
[293, 4.851102343965302e-12]
[294, 1.9486524687795518e-11]
